X,timestamp,host,city,state,country,url,address,lon,lat,year,df,num_part,other_inst,major_dist,winners_insight,winners_visualization,winners_external,Remarks
420,4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2016,Yes,43,NA,Mathematics and Statistics; Computer Science; Economics,NA,NA,NA,NA
421,4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2017,Yes,79,"Marist College, Colgate University",Mathematics and Statistics; Computer Science; Economics,NA,NA,NA,NA
422,NA,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2018,Yes,70,Marist College,Mathematics and Statistics; Computer Science; Economics,NA,NA,NA,NA
423,NA,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2019,Yes,59,Marist College,Mathematics and Statistics; Computer Science; Economics; Applied Mathematics; Political Science; Biology; Psychological Science; Biochemistry; Chemistry; Math Education; Urban Studies; Science Technology and Society,NA,NA,NA,NA
424,NA,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2020,Yes,67,Marist College,Mathematics and Statistics; Computer Science; Economics,NA,NA,NA,NA
425,NA,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2021,Yes,37,Marist College,Mathematics and Statistics; Computer Science; Economics,NA,NA,NA,NA
426,NA,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2022,Yes,37,Marist College,Mathematics and Statistics; Computer Science; Economics,"Data Farmers (Daniel, Kishan, Huaihan, Jocelyn, and Orcun) for an impressive statistical model with appropriate interpretations","Taconic Parkway (Dazheng, Yixiao, and Shunji) for their graphical presentation of the data structure","Loud ‘N Cloud (Augusto, Veronica, Jonny, Jack, and Mason) for developing a novel metric",NA
427,4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2011,No,NA,NA,NA,NA,NA,NA,NA
428,4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2012,No,NA,NA,NA,NA,NA,NA,NA
429,4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2013,No,NA,NA,NA,NA,NA,NA,NA
430,4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2014,No,NA,NA,NA,NA,NA,NA,NA
431,4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2015,No,NA,NA,NA,NA,NA,NA,NA
432,4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2016,Yes,30,NA,NA,NA,NA,NA,NA
433,4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2017,Yes,60,NA,NA,NA,NA,NA,NA
434,NA,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received
435,NA,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received
436,NA,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received
437,NA,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received
438,NA,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received
472,2022-07-11 13:11:07,Wake Forest University,Winston Salem,North Carolina,USA,https://sites.google.com/wfu.edu/datafest2020/home,"Winston Salem, NC",-80.0837,36.1168,2017,Yes,NA,NA,NA,NA,NA,NA,NA
481,2022-07-11 13:11:07,Wake Forest University,Winston Salem,North Carolina,USA,https://sites.google.com/wfu.edu/datafest2020/home,"Winston Salem, NC",-80.0837,36.1168,2018,Yes,NA,NA,NA,NA,NA,NA,NA
490,2022-07-11 13:11:07,Wake Forest University,Winston Salem,North Carolina,USA,https://sites.google.com/wfu.edu/datafest2020/home,"Winston Salem, NC",-80.0837,36.1168,2019,Yes,NA,NA,NA,NA,NA,NA,NA
499,2022-07-11 13:11:07,Wake Forest University,Winston Salem,North Carolina,USA,https://sites.google.com/wfu.edu/datafest2020/home,"Winston Salem, NC",-80.0837,36.1168,2020,Yes,48,NA,"Statistics, Business Analytics, Accounting, Psycology, Economics",NA,NA,NA,NA
508,2022-07-11 13:11:07,Wake Forest University,Winston Salem,North Carolina,USA,https://sites.google.com/wfu.edu/datafest2020/home,"Winston Salem, NC",-80.0837,36.1168,2021,Yes,NA,NA,NA,NA,NA,NA,NA
517,2022-07-11 13:11:07,Wake Forest University,Winston Salem,North Carolina,USA,https://sites.google.com/wfu.edu/datafest2020/home,"Winston Salem, NC",-80.0837,36.1168,2022,Yes,63,NA,"Statistics, Business Analystic, Undecided",NA,NA,NA,NA
439,4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2011,No,NA,NA,NA,NA,NA,NA,NA
440,4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2012,No,NA,NA,NA,NA,NA,NA,NA
441,4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2013,No,NA,NA,NA,NA,NA,NA,NA
442,4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2014,No,NA,NA,NA,NA,NA,NA,NA
443,4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2015,No,NA,NA,NA,NA,NA,NA,NA
444,4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2016,Yes,30,"Babson, Olin",NA,NA,NA,NA,NA
445,4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2017,No,NA,NA,NA,NA,NA,NA,NA
446,NA,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received
447,NA,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received
448,NA,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received
449,NA,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received
450,NA,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received
451,4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2011,No,NA,NA,NA,NA,NA,NA,Data yet to be received
452,4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2012,No,NA,NA,NA,NA,NA,NA,Data yet to be received
453,4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2013,No,NA,NA,NA,NA,NA,NA,NA
454,4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2014,No,NA,NA,NA,NA,NA,NA,NA
455,4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2015,No,NA,NA,NA,NA,NA,NA,NA
456,4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2016,Yes,50,"University of Connecticut, Connecticut College, Trinity College, Yale University",NA,NA,NA,NA,NA
457,4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2017,Yes,75,"University of Connecticut, Connecticut College, Trinity College, Yale University, Lafayette College",NA,NA,NA,NA,NA
458,NA,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received
459,NA,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received
460,NA,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received
461,NA,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received
462,NA,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received
